"0","mifs_local %>%"
"0","  traces() %>%"
"0","  melt() -> traces_df "
"0",""
"0","traces_df %>%"
"0","  ggplot(aes(x= iteration,y = value,group = L1,color = factor(L1)))+"
"0","  geom_line()+"
"0","  guides(color=FALSE)+"
"0","  facet_wrap(~variable,scales=""free_y"")"
